market_id,platform,category,open_ts,close_ts,outcome,predicted,signal_offset_ms,bid_side,bid_price,shares,filled,queue_ahead_at_place,fill_time_ms,correct,realistic_pnl,naive_pnl,ref_price_open,ref_price_close
xrp-updown-15m-1771888500,polymarket,xrp,1771888500,1771889400,NO,NO,6213,NO,0.49,10.0,true,99.3,20747,true,5.1,5.1,64872.5,64832.28
btc-updown-5m-1771888800,polymarket,btc,1771888800,1771889100,NO,NO,6317,NO,0.49,10.0,true,14.66,37699,true,5.1,5.1,64838.27,64822.78
btc-updown-5m-1771889100,polymarket,btc,1771889100,1771889400,YES,YES,6325,YES,0.49,10.0,true,50.5,19420,true,0.1999999999999993,0.1999999999999993,64822.77,64832.28
btc-updown-15m-1771889400,polymarket,btc,1771889400,1771890300,NO,YES,6377,YES,0.49,10.0,true,0.0,16454,true,0.1999999999999993,0.1999999999999993,64832.28,64632.31
btc-updown-5m-1771889400,polymarket,btc,1771889400,1771889700,YES,YES,6425,YES,0.49,10.0,true,0.0,40246,true,0.1999999999999993,0.1999999999999993,64832.28,64867.2
eth-updown-15m-1771889400,polymarket,eth,1771889400,1771890300,NO,YES,6184,YES,0.49,10.0,true,105.34,87013,true,0.1999999999999993,0.1999999999999993,64832.28,64632.31
sol-updown-15m-1771889400,polymarket,sol,1771889400,1771890300,NO,YES,6481,YES,0.49,10.0,true,32.66,9945,false,-4.9,-4.9,64832.28,64612.88
xrp-updown-15m-1771889400,polymarket,xrp,1771889400,1771890300,NO,YES,6352,YES,0.49,10.0,true,45.99,45334,true,0.1999999999999993,0.1999999999999993,64832.28,64615.35
btc-updown-5m-1771889700,polymarket,btc,1771889700,1771890000,NO,YES,6643,YES,0.49,10.0,true,2690.83,16744,true,0.1999999999999993,0.1999999999999993,64867.2,64732.22
btc-updown-5m-1771890000,polymarket,btc,1771890000,1771890300,NO,YES,8334,YES,0.49,10.0,true,108.23,32077,true,0.1999999999999993,0.1999999999999993,64732.23,64632.3
btc-updown-15m-1771890300,polymarket,btc,1771890300,1771891200,YES,YES,6396,YES,0.49,10.0,true,4276.44,42246,true,0.1999999999999993,0.1999999999999993,64632.31,64656.02
btc-updown-5m-1771890300,polymarket,btc,1771890300,1771890600,NO,YES,6203,YES,0.49,10.0,true,1890.81,31787,true,0.1999999999999993,0.1999999999999993,64632.31,64613.35
eth-updown-15m-1771890300,polymarket,eth,1771890300,1771891200,YES,YES,6161,YES,0.49,10.0,true,2023.44,10310,true,0.1999999999999993,0.1999999999999993,64632.31,64656.01
sol-updown-15m-1771890300,polymarket,sol,1771890300,1771891200,YES,YES,6541,YES,0.49,10.0,true,605.13,13348,true,5.1,5.1,64632.31,64657.3
xrp-updown-15m-1771890300,polymarket,xrp,1771890300,1771891200,YES,YES,6291,YES,0.49,10.0,true,81.37,39535,true,0.1999999999999993,0.1999999999999993,64632.31,64656.01
btc-updown-5m-1771890600,polymarket,btc,1771890600,1771890900,NO,YES,6248,YES,0.49,10.0,true,0.0,46362,true,0.1999999999999993,0.1999999999999993,64604.63,64582.96
btc-updown-5m-1771890900,polymarket,btc,1771890900,1771891200,YES,YES,6653,YES,0.49,10.0,true,1187.7,33170,true,0.1999999999999993,0.1999999999999993,64582.95,64656.01
btc-updown-15m-1771891200,polymarket,btc,1771891200,1771892100,YES,NO,6881,NO,0.49,10.0,true,0.0,14736,false,-4.9,-4.9,64662.23,64895.02
btc-updown-5m-1771891200,polymarket,btc,1771891200,1771891500,YES,,6533,,0.49,10.0,false,0.0,,false,0.0,0.0,64662.23,64695.23
eth-updown-15m-1771891200,polymarket,eth,1771891200,1771892100,YES,YES,6355,YES,0.49,10.0,true,123.26,16645,true,0.1999999999999993,0.1999999999999993,64661.84,64895.02
sol-updown-15m-1771891200,polymarket,sol,1771891200,1771892100,YES,YES,5835,YES,0.49,10.0,true,345.74,21496,true,0.1999999999999993,0.1999999999999993,64656.01,64895.02
xrp-updown-15m-1771891200,polymarket,xrp,1771891200,1771892100,YES,YES,6527,YES,0.49,10.0,true,406.65,28917,true,0.1999999999999993,0.1999999999999993,64661.84,64895.02
btc-updown-5m-1771891500,polymarket,btc,1771891500,1771891800,YES,YES,5766,YES,0.49,10.0,true,0.0,48253,true,0.1999999999999993,0.1999999999999993,64695.23,64751.0
btc-updown-5m-1771891800,polymarket,btc,1771891800,1771892100,YES,YES,5829,YES,0.49,10.0,true,59.0,62017,true,0.1999999999999993,0.1999999999999993,64751.0,64895.02
btc-updown-15m-1771892100,polymarket,btc,1771892100,1771893000,YES,YES,-28547,YES,0.49,10.0,true,0.0,1237,true,0.1999999999999993,0.1999999999999993,64848.61,64858.78
btc-updown-5m-1771892100,polymarket,btc,1771892100,1771892400,YES,YES,6224,YES,0.49,10.0,true,44.93,29156,true,5.1,5.1,64895.02,64966.11
eth-updown-15m-1771892100,polymarket,eth,1771892100,1771893000,NO,YES,6502,YES,0.49,10.0,true,0.0,15779,true,0.1999999999999993,0.1999999999999993,64895.02,64858.77
sol-updown-15m-1771892100,polymarket,sol,1771892100,1771893000,NO,YES,6103,YES,0.49,10.0,true,0.0,13006,true,0.1999999999999993,0.1999999999999993,64895.01,64858.77
xrp-updown-15m-1771892100,polymarket,xrp,1771892100,1771893000,NO,YES,5768,YES,0.49,10.0,true,0.0,66007,true,0.1999999999999993,0.1999999999999993,64895.01,64858.77
btc-updown-5m-1771892400,polymarket,btc,1771892400,1771892700,NO,YES,-28963,YES,0.49,10.0,true,0.0,-27459,false,-4.9,-4.9,64958.56,64883.52
btc-updown-5m-1771892700,polymarket,btc,1771892700,1771893000,NO,YES,6070,YES,0.49,10.0,true,0.0,33473,true,0.1999999999999993,0.1999999999999993,64883.52,64858.77
btc-updown-15m-1771893000,polymarket,btc,1771893000,1771893900,YES,NO,6223,NO,0.49,10.0,true,0.0,37475,false,-4.9,-4.9,64858.78,64913.78
btc-updown-5m-1771893000,polymarket,btc,1771893000,1771893300,YES,YES,6138,YES,0.49,10.0,true,959.26,34776,true,5.1,5.1,64858.78,64875.04
eth-updown-15m-1771893000,polymarket,eth,1771893000,1771893900,YES,YES,5920,YES,0.49,10.0,true,201.77,60669,true,0.1999999999999993,0.1999999999999993,64858.78,64932.08
sol-updown-15m-1771893000,polymarket,sol,1771893000,1771893900,YES,YES,6297,YES,0.49,10.0,true,56.5,32563,true,0.1999999999999993,0.1999999999999993,64858.78,64932.08
xrp-updown-15m-1771893000,polymarket,xrp,1771893000,1771893900,YES,NO,6198,NO,0.49,10.0,true,0.0,35945,false,-4.9,-4.9,64858.78,64913.78
btc-updown-5m-1771893300,polymarket,btc,1771893300,1771893600,YES,YES,6296,YES,0.49,10.0,true,0.0,41908,true,0.1999999999999993,0.1999999999999993,64874.87,64944.01
btc-updown-5m-1771893600,polymarket,btc,1771893600,1771893900,NO,YES,6538,YES,0.49,10.0,true,643.07,31325,true,0.1999999999999993,0.1999999999999993,64944.0,64913.78
btc-updown-15m-1771893900,polymarket,btc,1771893900,1771894800,YES,NO,6080,NO,0.49,10.0,true,2195.77,41938,false,-4.9,-4.9,64913.77,64935.79
btc-updown-5m-1771893900,polymarket,btc,1771893900,1771894200,YES,YES,6566,YES,0.49,10.0,true,0.0,35887,true,0.1999999999999993,0.1999999999999993,64913.77,64991.79
eth-updown-15m-1771893900,polymarket,eth,1771893900,1771894800,YES,YES,6000,YES,0.49,10.0,true,0.0,50564,true,0.1999999999999993,0.1999999999999993,64913.77,64941.42
sol-updown-15m-1771893900,polymarket,sol,1771893900,1771894800,YES,NO,6510,NO,0.49,10.0,true,40.85,45462,false,-4.9,-4.9,64913.77,64941.43
xrp-updown-15m-1771893900,polymarket,xrp,1771893900,1771894800,YES,NO,6442,NO,0.49,10.0,true,140.47,80434,false,-4.9,-4.9,64913.77,64941.42
btc-updown-5m-1771894200,polymarket,btc,1771894200,1771894500,NO,YES,5804,YES,0.49,10.0,true,1331.53,18814,true,0.1999999999999993,0.1999999999999993,64991.79,64960.77
btc-updown-5m-1771894500,polymarket,btc,1771894500,1771894800,NO,YES,6415,YES,0.49,10.0,true,60.62,37847,true,0.1999999999999993,0.1999999999999993,64960.77,64935.79
btc-updown-15m-1771894800,polymarket,btc,1771894800,1771895700,NO,NO,7397,NO,0.49,10.0,true,4164.56,18137,true,5.1,5.1,64935.8,64324.96
btc-updown-5m-1771894800,polymarket,btc,1771894800,1771895100,NO,YES,7871,YES,0.49,10.0,true,0.0,23783,true,0.1999999999999993,0.1999999999999993,64933.06,64783.32
eth-updown-15m-1771894800,polymarket,eth,1771894800,1771895700,NO,YES,7867,YES,0.49,10.0,true,0.0,15890,false,-4.9,-4.9,64935.8,64371.57
sol-updown-15m-1771894800,polymarket,sol,1771894800,1771895700,NO,YES,8015,YES,0.49,10.0,true,0.0,31884,true,0.1999999999999993,0.1999999999999993,64935.8,64281.8
xrp-updown-15m-1771894800,polymarket,xrp,1771894800,1771895700,NO,YES,8007,YES,0.49,10.0,true,0.0,21721,false,-4.9,-4.9,64935.8,64371.57
btc-updown-5m-1771895100,polymarket,btc,1771895100,1771895400,NO,YES,6842,YES,0.49,10.0,true,186.53,30518,true,0.1999999999999993,0.1999999999999993,64793.29,64624.87
btc-updown-5m-1771895400,polymarket,btc,1771895400,1771895700,NO,YES,5863,YES,0.49,10.0,true,0.0,22644,true,0.1999999999999993,0.1999999999999993,64624.87,64366.23
btc-updown-15m-1771895700,polymarket,btc,1771895700,1771896600,YES,YES,5892,YES,0.49,10.0,true,4665.68,40482,true,0.1999999999999993,0.1999999999999993,64352.69,64424.16
btc-updown-5m-1771895700,polymarket,btc,1771895700,1771896000,NO,NO,5938,NO,0.49,10.0,true,0.0,7994,true,5.1,5.1,64352.69,63780.96
eth-updown-15m-1771895700,polymarket,eth,1771895700,1771896600,YES,YES,5918,YES,0.49,10.0,true,2859.82,41071,true,0.1999999999999993,0.1999999999999993,64352.69,64436.6
sol-updown-15m-1771895700,polymarket,sol,1771895700,1771896600,YES,YES,5798,YES,0.49,10.0,true,1878.11,30149,true,0.1999999999999993,0.1999999999999993,64352.69,64505.75
xrp-updown-15m-1771895700,polymarket,xrp,1771895700,1771896600,YES,YES,6595,YES,0.49,10.0,true,761.42,26372,true,5.1,5.1,64352.7,64436.61
btc-updown-5m-1771896000,polymarket,btc,1771896000,1771896300,YES,YES,6081,YES,0.49,10.0,true,0.0,31356,true,0.1999999999999993,0.1999999999999993,63746.73,64067.16
btc-updown-5m-1771896300,polymarket,btc,1771896300,1771896600,YES,YES,-29240,YES,0.49,10.0,true,577.0,-11218,true,0.1999999999999993,0.1999999999999993,64301.35,64436.61
btc-updown-15m-1771896600,polymarket,btc,1771896600,1771897500,NO,YES,6278,YES,0.49,10.0,true,199.28,39551,true,0.1999999999999993,0.1999999999999993,64423.06,64391.96
btc-updown-5m-1771896600,polymarket,btc,1771896600,1771896900,YES,YES,5978,YES,0.49,10.0,true,0.0,20287,true,0.1999999999999993,0.1999999999999993,64423.05,64519.97
eth-updown-15m-1771896600,polymarket,eth,1771896600,1771897500,NO,YES,6097,YES,0.49,10.0,true,164.5,25102,true,0.1999999999999993,0.1999999999999993,64423.06,64291.4
sol-updown-15m-1771896600,polymarket,sol,1771896600,1771897500,NO,YES,5972,YES,0.49,10.0,true,6.43,31922,false,-4.9,-4.9,64423.06,64291.4
xrp-updown-15m-1771896600,polymarket,xrp,1771896600,1771897500,NO,,5743,,0.49,10.0,false,0.0,,false,0.0,0.0,64424.16,64322.46
btc-updown-5m-1771896900,polymarket,btc,1771896900,1771897200,NO,YES,6193,YES,0.49,10.0,true,319.37,15536,true,0.1999999999999993,0.1999999999999993,64537.7,64151.44
btc-updown-5m-1771897200,polymarket,btc,1771897200,1771897500,YES,YES,6015,YES,0.49,10.0,true,35.08,14543,true,0.1999999999999993,0.1999999999999993,64142.0,64291.4
btc-updown-15m-1771897500,polymarket,btc,1771897500,1771898400,NO,YES,-28445,YES,0.49,10.0,true,736.63,-5073,true,0.1999999999999993,0.1999999999999993,64311.61,64148.34
btc-updown-5m-1771897500,polymarket,btc,1771897500,1771897800,YES,NO,6197,NO,0.49,10.0,true,3222.53,37137,false,-4.9,-4.9,64284.85,64308.21
eth-updown-15m-1771897500,polymarket,eth,1771897500,1771898400,NO,YES,6492,YES,0.49,10.0,true,251.74,30984,true,0.1999999999999993,0.1999999999999993,64282.58,64145.6
sol-updown-15m-1771897500,polymarket,sol,1771897500,1771898400,NO,YES,5878,YES,0.49,10.0,true,0.0,33270,false,-4.9,-4.9,64290.0,64160.27
xrp-updown-15m-1771897500,polymarket,xrp,1771897500,1771898400,NO,YES,6180,YES,0.49,10.0,true,0.0,25511,true,0.1999999999999993,0.1999999999999993,64289.95,64148.33
btc-updown-5m-1771897800,polymarket,btc,1771897800,1771898100,NO,YES,6446,YES,0.49,10.0,true,26.0,29011,true,0.1999999999999993,0.1999999999999993,64302.97,64239.76
btc-updown-5m-1771898100,polymarket,btc,1771898100,1771898400,NO,YES,6426,YES,0.49,10.0,true,71.19,42322,true,0.1999999999999993,0.1999999999999993,64239.76,64148.34
btc-updown-15m-1771898400,polymarket,btc,1771898400,1771899300,YES,YES,6768,YES,0.49,10.0,true,1033.96,40397,true,0.1999999999999993,0.1999999999999993,64145.61,64245.24
btc-updown-5m-1771898400,polymarket,btc,1771898400,1771898700,NO,YES,6459,YES,0.49,10.0,true,0.0,11422,false,-4.9,-4.9,64145.6,64018.45
eth-updown-15m-1771898400,polymarket,eth,1771898400,1771899300,YES,YES,6500,YES,0.49,10.0,true,464.77,67489,true,5.1,5.1,64145.61,64245.24
sol-updown-15m-1771898400,polymarket,sol,1771898400,1771899300,YES,YES,6102,YES,0.49,10.0,true,5.0,42687,true,5.1,5.1,64145.6,64245.24
xrp-updown-15m-1771898400,polymarket,xrp,1771898400,1771899300,YES,YES,6128,YES,0.49,10.0,true,76.44,53931,true,0.1999999999999993,0.1999999999999993,64145.6,64245.24
btc-updown-5m-1771898700,polymarket,btc,1771898700,1771899000,YES,YES,6719,YES,0.49,10.0,true,0.0,14925,true,0.1999999999999993,0.1999999999999993,64022.0,64120.85
btc-updown-5m-1771899000,polymarket,btc,1771899000,1771899300,YES,YES,5770,YES,0.49,10.0,true,709.01,13692,true,5.1,5.1,64120.85,64245.24
btc-updown-15m-1771899300,polymarket,btc,1771899300,1771900200,YES,YES,8588,YES,0.49,10.0,true,761.98,14129,true,0.1999999999999993,0.1999999999999993,64249.71,64315.9
btc-updown-5m-1771899300,polymarket,btc,1771899300,1771899600,NO,YES,10702,YES,0.49,10.0,true,0.0,26880,true,0.1999999999999993,0.1999999999999993,64245.24,64154.0
eth-updown-15m-1771899300,polymarket,eth,1771899300,1771900200,YES,YES,10185,YES,0.49,10.0,true,0.0,42167,true,0.1999999999999993,0.1999999999999993,64249.71,64315.9
sol-updown-15m-1771899300,polymarket,sol,1771899300,1771900200,YES,NO,10184,NO,0.49,10.0,true,0.0,46606,false,-4.9,-4.9,64245.24,64315.9
xrp-updown-15m-1771899300,polymarket,xrp,1771899300,1771900200,YES,YES,10185,YES,0.49,10.0,true,87.9,33001,true,0.1999999999999993,0.1999999999999993,64249.71,64315.9
btc-updown-5m-1771899600,polymarket,btc,1771899600,1771899900,NO,YES,6347,YES,0.49,10.0,true,2063.3,37206,false,-4.9,-4.9,64185.61,64177.68
btc-updown-5m-1771899900,polymarket,btc,1771899900,1771900200,YES,NO,6339,NO,0.49,10.0,true,471.68,39990,false,-4.9,-4.9,64177.69,64315.9
btc-updown-15m-1771900200,polymarket,btc,1771900200,1771901100,NO,YES,5838,YES,0.49,10.0,true,0.0,47570,true,0.1999999999999993,0.1999999999999993,64315.89,64119.41
btc-updown-5m-1771900200,polymarket,btc,1771900200,1771900500,YES,NO,6588,NO,0.49,10.0,true,365.51,17652,false,-4.9,-4.9,64315.9,64345.01
eth-updown-15m-1771900200,polymarket,eth,1771900200,1771901100,NO,YES,6429,YES,0.49,10.0,true,22.96,14297,true,0.1999999999999993,0.1999999999999993,64315.89,64132.23
sol-updown-15m-1771900200,polymarket,sol,1771900200,1771901100,NO,YES,6232,YES,0.49,10.0,true,0.0,49667,true,0.1999999999999993,0.1999999999999993,64315.9,64159.46
xrp-updown-15m-1771900200,polymarket,xrp,1771900200,1771901100,NO,YES,6213,YES,0.49,10.0,true,5.0,27818,false,-4.9,-4.9,64315.89,64119.41
btc-updown-5m-1771900500,polymarket,btc,1771900500,1771900800,NO,YES,6537,YES,0.49,10.0,true,0.0,26346,false,-4.9,-4.9,64345.01,64277.25
btc-updown-5m-1771900800,polymarket,btc,1771900800,1771901100,NO,YES,5583,YES,0.49,10.0,true,36.13,20338,true,0.1999999999999993,0.1999999999999993,64267.99,64119.41
btc-updown-15m-1771901100,polymarket,btc,1771901100,1771902000,NO,,5862,,0.49,10.0,false,0.0,,false,0.0,0.0,64119.41,64108.0
btc-updown-5m-1771901100,polymarket,btc,1771901100,1771901400,YES,,5822,,0.49,10.0,false,0.0,,false,0.0,0.0,64119.41,64154.98
eth-updown-15m-1771901100,polymarket,eth,1771901100,1771902000,NO,NO,6613,NO,0.49,10.0,true,0.0,41544,true,5.1,5.1,64119.41,64084.45
sol-updown-15m-1771901100,polymarket,sol,1771901100,1771902000,NO,YES,6594,YES,0.49,10.0,true,21.05,70050,false,-4.9,-4.9,64119.41,64100.99
xrp-updown-15m-1771901100,polymarket,xrp,1771901100,1771902000,NO,YES,6591,YES,0.49,10.0,true,28.5,55926,true,0.1999999999999993,0.1999999999999993,64119.41,64119.23
btc-updown-5m-1771901400,polymarket,btc,1771901400,1771901700,NO,YES,-28409,YES,0.49,10.0,true,11.25,-21180,false,-4.9,-4.9,64173.88,64095.96
btc-updown-5m-1771901700,polymarket,btc,1771901700,1771902000,NO,YES,6235,YES,0.49,10.0,true,245.38,64873,true,0.1999999999999993,0.1999999999999993,64095.97,64084.45
btc-updown-15m-1771902000,polymarket,btc,1771902000,1771902900,NO,YES,6281,YES,0.49,10.0,true,0.0,27196,true,0.1999999999999993,0.1999999999999993,64065.33,63685.24
btc-updown-5m-1771902000,polymarket,btc,1771902000,1771902300,NO,YES,6187,YES,0.49,10.0,true,0.0,14914,true,0.1999999999999993,0.1999999999999993,64060.66,63857.09
eth-updown-15m-1771902000,polymarket,eth,1771902000,1771902900,NO,NO,6764,NO,0.49,10.0,true,71.57,48435,true,5.1,5.1,64060.66,63668.63
sol-updown-15m-1771902000,polymarket,sol,1771902000,1771902900,NO,YES,6831,YES,0.49,10.0,true,0.0,16410,false,-4.9,-4.9,64065.33,63668.63
xrp-updown-15m-1771902000,polymarket,xrp,1771902000,1771902900,NO,YES,6639,YES,0.49,10.0,true,0.0,56999,true,0.1999999999999993,0.1999999999999993,64065.33,63668.63
btc-updown-5m-1771902300,polymarket,btc,1771902300,1771902600,NO,YES,6622,YES,0.49,10.0,true,0.0,87396,true,0.1999999999999993,0.1999999999999993,63838.44,63830.7
btc-updown-5m-1771902600,polymarket,btc,1771902600,1771902900,NO,YES,-28781,YES,0.49,10.0,true,53.94,6475,true,0.1999999999999993,0.1999999999999993,63830.4,63668.63
btc-updown-15m-1771902900,polymarket,btc,1771902900,1771903800,YES,YES,6345,YES,0.49,10.0,true,11015.1,51343,true,0.1999999999999993,0.1999999999999993,63685.24,63692.41
btc-updown-5m-1771902900,polymarket,btc,1771902900,1771903200,YES,YES,5765,YES,0.49,10.0,true,25.0,8343,true,0.1999999999999993,0.1999999999999993,63685.24,63814.7
eth-updown-15m-1771902900,polymarket,eth,1771902900,1771903800,YES,YES,5832,YES,0.49,10.0,true,1276.52,62260,true,0.1999999999999993,0.1999999999999993,63681.99,63687.72
sol-updown-15m-1771902900,polymarket,sol,1771902900,1771903800,YES,YES,5824,YES,0.49,10.0,true,440.53,24535,true,0.1999999999999993,0.1999999999999993,63681.99,63687.72
xrp-updown-15m-1771902900,polymarket,xrp,1771902900,1771903800,YES,YES,5864,YES,0.49,10.0,true,102.25,8389,true,0.1999999999999993,0.1999999999999993,63681.99,63714.38
btc-updown-5m-1771903200,polymarket,btc,1771903200,1771903500,NO,YES,6029,YES,0.49,10.0,true,2.0,23981,true,0.1999999999999993,0.1999999999999993,63814.69,63706.35
btc-updown-5m-1771903500,polymarket,btc,1771903500,1771903800,NO,YES,6314,YES,0.49,10.0,true,0.0,35108,true,0.1999999999999993,0.1999999999999993,63706.36,63687.72
btc-updown-15m-1771903800,polymarket,btc,1771903800,1771904700,YES,YES,6339,YES,0.49,10.0,true,1216.03,11960,true,5.1,5.1,63692.79,63762.36
btc-updown-5m-1771903800,polymarket,btc,1771903800,1771904100,YES,YES,6330,YES,0.49,10.0,true,38.65,14640,true,0.1999999999999993,0.1999999999999993,63711.77,63762.36
eth-updown-15m-1771903800,polymarket,eth,1771903800,1771904700,YES,YES,6215,YES,0.49,10.0,true,2002.92,48446,true,5.1,5.1,63692.79,63759.58
sol-updown-15m-1771903800,polymarket,sol,1771903800,1771904700,YES,YES,6129,YES,0.49,10.0,true,203.03,34947,true,0.1999999999999993,0.1999999999999993,63711.77,63731.3
xrp-updown-15m-1771903800,polymarket,xrp,1771903800,1771904700,YES,YES,6209,YES,0.49,10.0,true,54.01,10982,true,0.1999999999999993,0.1999999999999993,63692.79,63731.99
btc-updown-5m-1771904100,polymarket,btc,1771904100,1771904400,YES,YES,-28747,YES,0.49,10.0,true,246.0,85498,true,0.1999999999999993,0.1999999999999993,63646.79945147553,63678.32527560682
btc-updown-5m-1771904400,polymarket,btc,1771904400,1771904700,NO,YES,6123,YES,0.49,10.0,true,4604.08,21890,true,0.1999999999999993,0.1999999999999993,63692.2033275,63647.41271604699
btc-updown-15m-1771904700,polymarket,btc,1771904700,1771905600,NO,YES,-28590,YES,0.49,10.0,true,208.94,44564,true,0.1999999999999993,0.1999999999999993,63646.71902931975,63568.85240799283
btc-updown-5m-1771904700,polymarket,btc,1771904700,1771905000,NO,YES,6461,YES,0.49,10.0,true,62.99,75162,true,0.1999999999999993,0.1999999999999993,63647.56365632079,63521.16041675773
eth-updown-15m-1771904700,polymarket,eth,1771904700,1771905600,NO,YES,-28594,YES,0.49,10.0,true,682.97,-3176,true,0.1999999999999993,0.1999999999999993,63646.71902931975,63559.48903313727
sol-updown-15m-1771904700,polymarket,sol,1771904700,1771905600,NO,YES,-28483,YES,0.49,10.0,true,729.23,-25640,true,0.1999999999999993,0.1999999999999993,63646.71902931975,63553.759921712626
xrp-updown-15m-1771904700,polymarket,xrp,1771904700,1771905600,NO,YES,-28814,YES,0.49,10.0,true,340.76,-15326,true,0.1999999999999993,0.1999999999999993,63646.71902931975,63565.420968081235
btc-updown-5m-1771905000,polymarket,btc,1771905000,1771905300,YES,YES,6621,YES,0.49,10.0,true,0.0,9870,true,0.1999999999999993,0.1999999999999993,63484.72531003067,63585.64042723615
btc-updown-5m-1771905300,polymarket,btc,1771905300,1771905600,NO,YES,6578,YES,0.49,10.0,true,3924.16,81483,true,0.1999999999999993,0.1999999999999993,63618.1100439474,63568.44782930162
btc-updown-15m-1771905600,polymarket,btc,1771905600,1771906500,NO,YES,6694,YES,0.49,10.0,true,7967.32,81957,true,0.1999999999999993,0.1999999999999993,63569.29041892911,62982.64758669429
btc-updown-5m-1771905600,polymarket,btc,1771905600,1771905900,NO,YES,5918,YES,0.49,10.0,true,173.7,53518,true,0.1999999999999993,0.1999999999999993,63569.73800640208,63482.24634381769
eth-updown-15m-1771905600,polymarket,eth,1771905600,1771906500,NO,YES,6835,YES,0.49,10.0,true,144.58,21027,true,0.1999999999999993,0.1999999999999993,63569.29041892911,62982.64758669429
sol-updown-15m-1771905600,polymarket,sol,1771905600,1771906500,NO,YES,6657,YES,0.49,10.0,true,53.32,10100,true,0.1999999999999993,0.1999999999999993,63569.29041892911,62986.258551
xrp-updown-15m-1771905600,polymarket,xrp,1771905600,1771906500,NO,YES,6468,YES,0.49,10.0,true,22.5,60910,true,0.1999999999999993,0.1999999999999993,63569.29041892911,62982.64758669429
btc-updown-5m-1771905900,polymarket,btc,1771905900,1771906200,NO,YES,5914,YES,0.49,10.0,true,39.0,26673,true,0.1999999999999993,0.1999999999999993,63482.12134907961,63282.27178620015
btc-updown-5m-1771906200,polymarket,btc,1771906200,1771906500,NO,YES,6179,YES,0.49,10.0,true,1034.93,55079,true,0.1999999999999993,0.1999999999999993,63292.72033573826,62982.64758669429
btc-updown-15m-1771906500,polymarket,btc,1771906500,1771907400,YES,YES,6451,YES,0.49,10.0,true,16355.26,41912,true,0.1999999999999993,0.1999999999999993,62983.15633966609,63195.19546246135
btc-updown-5m-1771906500,polymarket,btc,1771906500,1771906800,NO,YES,6158,YES,0.49,10.0,true,236.0,24549,true,0.1999999999999993,0.1999999999999993,62982.64758669429,62949.92406140797
eth-updown-15m-1771906500,polymarket,eth,1771906500,1771907400,YES,YES,6774,YES,0.49,10.0,true,2318.74,20200,true,0.1999999999999993,0.1999999999999993,62983.15633966609,63193.17729893618
sol-updown-15m-1771906500,polymarket,sol,1771906500,1771907400,YES,YES,6057,YES,0.49,10.0,true,1880.74,63512,true,0.1999999999999993,0.1999999999999993,62982.64758669429,63195.19546246135
xrp-updown-15m-1771906500,polymarket,xrp,1771906500,1771907400,YES,YES,6627,YES,0.49,10.0,true,790.25,75150,true,0.1999999999999993,0.1999999999999993,62983.15633966609,63196.937710659055
btc-updown-5m-1771906800,polymarket,btc,1771906800,1771907100,YES,YES,6542,YES,0.49,10.0,true,1173.42,58805,true,0.1999999999999993,0.1999999999999993,62950.23241781733,63254.99536158073
btc-updown-5m-1771907100,polymarket,btc,1771907100,1771907400,NO,YES,6719,YES,0.49,10.0,true,999.05,13779,true,0.1999999999999993,0.1999999999999993,63279.373556532315,63195.19546246135
btc-updown-15m-1771907400,polymarket,btc,1771907400,1771908300,YES,YES,6618,YES,0.49,10.0,true,27.74,62617,true,0.1999999999999993,0.1999999999999993,63198.54285016586,63315.920721915005
btc-updown-5m-1771907400,polymarket,btc,1771907400,1771907700,NO,YES,5856,YES,0.49,10.0,true,37.96,7018,true,0.1999999999999993,0.1999999999999993,63196.205990915616,63121.733214807435
eth-updown-15m-1771907400,polymarket,eth,1771907400,1771908300,YES,YES,6020,YES,0.49,10.0,true,0.0,21062,true,0.1999999999999993,0.1999999999999993,63196.205990915616,63309.394918396734
sol-updown-15m-1771907400,polymarket,sol,1771907400,1771908300,YES,YES,6180,YES,0.49,10.0,true,0.0,84364,true,0.1999999999999993,0.1999999999999993,63196.205990915616,63313.767893297634
xrp-updown-15m-1771907400,polymarket,xrp,1771907400,1771908300,YES,NO,6815,NO,0.49,10.0,true,176.0,21293,false,-4.9,-4.9,63198.54285016586,63315.920721915005
btc-updown-5m-1771907700,polymarket,btc,1771907700,1771908000,YES,YES,6086,YES,0.49,10.0,true,52.86,62107,true,5.1,5.1,63122.019096750424,63278.27749823099
btc-updown-5m-1771908000,polymarket,btc,1771908000,1771908300,YES,YES,6063,YES,0.49,10.0,true,0.0,56113,true,0.1999999999999993,0.1999999999999993,63270.902728,63313.767893297634
btc-updown-15m-1771908300,polymarket,btc,1771908300,1771909200,YES,NO,5675,NO,0.49,10.0,true,21.78,21431,false,-4.9,-4.9,63313.52804532238,63334.60555341763
btc-updown-5m-1771908300,polymarket,btc,1771908300,1771908600,NO,YES,6197,YES,0.49,10.0,true,0.0,41106,true,0.1999999999999993,0.1999999999999993,63313.52804532238,63299.154744121806
eth-updown-15m-1771908300,polymarket,eth,1771908300,1771909200,YES,YES,6160,YES,0.49,10.0,true,0.0,28287,true,0.1999999999999993,0.1999999999999993,63313.52804532238,63350.37050013684
sol-updown-15m-1771908300,polymarket,sol,1771908300,1771909200,YES,YES,6374,YES,0.49,10.0,true,7.5,38870,true,0.1999999999999993,0.1999999999999993,63311.66502206421,63351.99876222358
